application_id,candidate_id,department,job_title,job_level,source_channel,region,education_level,gender,recruiter,application_date,years_experience,passed_screening,assessment_score,interview_rounds,offer_extended,offer_accepted,hired,final_stage,rejection_reason,time_to_hire_days,cost_per_applicant
APP-101554,CAND-478900,Customer Success,Customer Success Manager,Mid,Employee Referral,EMEA,Master's,Female,E. Sarpong,2024-10-18,4.1,False,,0,False,False,False,Applied,Rejected at Screening,,921.81
APP-101432,CAND-663809,People & Culture,People Ops Specialist,Mid,LinkedIn,North America,Bachelor's,Female,D. Boateng,2024-09-30,6.2,False,,0,False,False,False,Applied,Rejected at Screening,,2722.02
APP-100974,CAND-953167,Engineering,QA Engineer,Mid,LinkedIn,North America,Diploma,Female,B. Owusu,2025-05-05,5.5,True,49.3,0,False,False,False,Screened,Failed Assessment,,6240.09
APP-100665,CAND-673296,Sales,Sales Manager,Junior,Employee Referral,North America,Bachelor's,Male,A. Mensah,2024-07-25,0.0,True,48.8,0,False,False,False,Screened,Failed Assessment,,1048.26
APP-100361,CAND-796836,Sales,Sales Development Rep,Junior,Job Board,North America,Bachelor's,Female,D. Boateng,2025-09-12,4.2,False,,0,False,False,False,Applied,Rejected at Screening,,2743.02
APP-101456,CAND-496101,Marketing,Growth Marketer,Junior,LinkedIn,EMEA,Master's,Male,F. Antwi,2024-08-09,0.2,True,20.8,0,False,False,False,Screened,Failed Assessment,,3999.44
APP-101455,CAND-994558,Marketing,Content Strategist,Lead,Job Board,Unknown,Master's,Female,C. Adjei,2025-03-24,12.2,False,,0,False,False,False,Applied,Rejected at Screening,,1436.88
APP-100484,CAND-1139248,Marketing,Growth Marketer,Mid,Job Board,APAC,Bachelor's,Male,F. Antwi,,2.0,False,,0,False,False,False,Applied,Rejected at Screening,,2728.72
APP-101175,CAND-523381,Engineering,QA Engineer,Lead,Recruitment Agency,North America,Bachelor's,Female,F. Antwi,2024-05-18,14.2,True,77.8,2,False,False,False,Interview,Rejected at Interview,,10317.48
APP-101351,CAND-1178316,Sales,Sales Development Rep,Senior,LinkedIn,EMEA,Diploma,Female,D. Boateng,2024-12-01,11.5,False,,0,False,False,False,Applied,Rejected at Screening,,2294.39
APP-101280,CAND-201190,Engineering,Senior Software Engineer,Senior,Employee Referral,Unknown,Master's,Male,C. Adjei,2025-02-22,7.9,True,100.0,1,True,True,True,Hired,,38.0,1469.96
APP-100311,CAND-455753,Engineering,Software Engineer,Senior,Job Board,North America,Diploma,Male,D. Boateng,2025-05-13,6.7,True,65.4,1,True,True,True,Hired,,50.0,2070.02
APP-101328,CAND-567342,Marketing,Growth Marketer,Junior,LinkedIn,EMEA,Master's,Female,B. Owusu,2025-07-16,0.2,True,74.8,1,False,False,False,Interview,Rejected at Interview,,1626.67
APP-100842,CAND-1147140,Engineering,DevOps Engineer,Junior,Job Board,North America,Bachelor's,Female,B. Owusu,2024-12-09,0.0,True,67.5,1,False,False,False,Interview,Rejected at Interview,,3220.93
APP-100413,CAND-234074,Customer Success,Support Specialist,Mid,Job Board,EMEA,Unknown,Male,C. Adjei,2024-02-16,0.4,True,75.5,1,True,True,True,Hired,,36.0,1183.37
APP-101157,CAND-262889,Engineering,DevOps Engineer,Mid,University/Campus,North America,Bachelor's,Male,E. Sarpong,2025-06-28,4.3,True,67.3,0,False,False,False,Assessment,Rejected at Assessment,,2196.47
APP-100031,CAND-214572,Engineering,Engineering Manager,Lead,Job Board,EMEA,Diploma,Male,F. Antwi,2024-01-20,10.4,False,,0,False,False,False,Applied,Rejected at Screening,,4036.17
APP-100765,CAND-1104390,Engineering,Software Engineer,Junior,Job Board,APAC,Unknown,Female,F. Antwi,2024-12-15,2.0,False,,0,False,False,False,Applied,Rejected at Screening,,3360.6
APP-100458,CAND-720327,Sales,Account Executive,Lead,Company Website,EMEA,Bachelor's,Female,B. Owusu,2024-04-08,9.7,True,53.3,0,False,False,False,Screened,Failed Assessment,,300.71
APP-101185,CAND-1181159,Marketing,Marketing Manager,Mid,Recruitment Agency,APAC,Master's,Male,C. Adjei,2025-03-12,8.1,False,,0,False,False,False,Applied,Rejected at Screening,,7280.84
APP-100339,CAND-929818,Customer Success,Customer Success Manager,Senior,Job Board,APAC,Bachelor's,Male,D. Boateng,2025-10-12,9.4,False,,0,False,False,False,Applied,Rejected at Screening,,1222.12
APP-100286,CAND-708343,Finance,Accountant,Mid,Job Board,EMEA,Bachelor's,Undisclosed,B. Owusu,2025-08-18,1.7,True,55.4,0,False,False,False,Screened,Failed Assessment,,2818.41
APP-101272,CAND-708946,Marketing,Content Strategist,Lead,Job Board,North America,Master's,Male,D. Boateng,2025-05-14,11.5,False,,0,False,False,False,Applied,Rejected at Screening,,2083.78
APP-101796,CAND-1063781,Marketing,Marketing Specialist,Senior,Company Website,LATAM,High School,Male,A. Mensah,2025-10-16,9.1,False,,0,False,False,False,Applied,Rejected at Screening,,384.9
APP-100949,CAND-765414,Engineering,Engineering Manager,Mid,Employee Referral,North America,Unknown,Male,F. Antwi,2024-05-17,4.6,True,45.4,0,False,False,False,Screened,Failed Assessment,,1436.1
APP-101603,CAND-421863,Engineering,DevOps Engineer,Junior,Job Board,APAC,Diploma,Male,F. Antwi,2025-06-12,0.0,True,68.6,3,True,True,True,Hired,,46.0,2775.78
APP-100139,CAND-956092,Marketing,Marketing Specialist,Junior,University/Campus,North America,Bachelor's,Female,C. Adjei,2025-03-05,0.6,True,64.0,1,False,False,False,Interview,Rejected at Interview,,723.12
APP-100848,CAND-733377,Engineering,QA Engineer,Junior,Job Board,North America,High School,Undisclosed,A. Mensah,2024-07-02,0.7,True,43.7,0,False,False,False,Screened,Failed Assessment,,1182.21
APP-101025,CAND-619878,Engineering,QA Engineer,Mid,LinkedIn,EMEA,Bachelor's,Undisclosed,D. Boateng,2025-08-25,3.2,False,,0,False,False,False,Applied,Rejected at Screening,,4088.75
APP-101231,CAND-1030689,Marketing,Growth Marketer,Junior,Job Board,EMEA,Bachelor's,Male,B. Owusu,2025-10-01,1.8,True,64.3,0,False,False,False,Assessment,Rejected at Assessment,,1125.54
APP-101138,CAND-1029018,Data & Analytics,Analytics Engineer,Senior,Job Board,North America,Diploma,Female,E. Sarpong,2025-06-06,5.0,False,,0,False,False,False,Applied,Rejected at Screening,,3864.96
APP-100900,CAND-709806,Engineering,DevOps Engineer,Mid,LinkedIn,LATAM,Bachelor's,Male,C. Adjei,,7.9,True,90.8,3,False,False,False,Interview,Rejected at Interview,,6423.05
APP-100731,CAND-898853,Marketing,Marketing Manager,Junior,LinkedIn,North America,Bachelor's,Female,F. Antwi,2024-08-24,0.8,True,80.9,1,True,False,False,Offer,Offer Declined,,3214.43
APP-100264,CAND-744097,Customer Success,Customer Success Manager,Junior,Company Website,North America,Bachelor's,Male,E. Sarpong,2025-05-05,1.7,True,37.6,0,False,False,False,Screened,Failed Assessment,,438.97
APP-100274,CAND-687045,Engineering,Engineering Manager,Junior,Employee Referral,EMEA,Diploma,Female,D. Boateng,2025-05-02,4.6,True,59.8,0,False,False,False,Screened,Failed Assessment,,2099.92
APP-101094,CAND-410850,Marketing,Marketing Specialist,Junior,University/Campus,North America,Unknown,Female,B. Owusu,2024-03-06,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,1800.84
APP-100444,CAND-579777,Finance,Accountant,Senior,Job Board,North America,Diploma,Male,D. Boateng,2024-04-14,7.2,False,,0,False,False,False,Applied,Rejected at Screening,,3174.58
APP-100039,CAND-636672,Finance,Financial Analyst,Mid,Employee Referral,North America,Master's,Female,A. Mensah,2024-07-07,5.5,True,47.4,0,False,False,False,Screened,Failed Assessment,,946.03
APP-101122,CAND-1137765,Engineering,Senior Software Engineer,Mid,LinkedIn,North America,Bachelor's,Male,A. Mensah,2025-08-04,6.9,False,,0,False,False,False,Applied,Rejected at Screening,,2510.06
APP-101264,CAND-904097,Sales,Sales Manager,Mid,University/Campus,North America,Master's,Female,B. Owusu,2025-10-11,4.5,False,,0,False,False,False,Applied,Rejected at Screening,,1322.74
APP-100021,CAND-573613,Engineering,DevOps Engineer,Junior,LinkedIn,EMEA,Bachelor's,Female,B. Owusu,2024-01-05,2.1,False,,0,False,False,False,Applied,Rejected at Screening,,4578.36
APP-100705,CAND-913122,Customer Success,Onboarding Specialist,Mid,Employee Referral,EMEA,Diploma,Female,A. Mensah,2024-06-03,1.0,False,,0,False,False,False,Applied,Rejected at Screening,,596.37
APP-101438,CAND-583727,Engineering,Senior Software Engineer,Lead,LinkedIn,LATAM,Bachelor's,Female,A. Mensah,2024-10-21,12.7,True,68.8,0,False,False,False,Assessment,Rejected at Assessment,,6274.47
APP-100517,CAND-1087021,Engineering,Senior Software Engineer,Junior,Employee Referral,EMEA,Diploma,Male,B. Owusu,2024-06-24,0.9,True,75.2,0,False,False,False,Assessment,Rejected at Assessment,,1921.8
APP-101173,CAND-1024184,People & Culture,People Ops Specialist,Mid,Job Board,North America,Bachelor's,Female,F. Antwi,2024-08-29,6.8,False,,0,False,False,False,Applied,Rejected at Screening,,2397.0
APP-100354,CAND-433181,People & Culture,People Ops Specialist,Mid,University/Campus,APAC,Bachelor's,Male,C. Adjei,2024-04-01,3.5,True,66.4,0,False,False,False,Assessment,Rejected at Assessment,,1630.46
APP-100297,CAND-1195663,Customer Success,Customer Success Manager,Mid,Recruitment Agency,North America,Bachelor's,Female,A. Mensah,2024-11-27,4.0,False,,0,False,False,False,Applied,Rejected at Screening,,5285.35
APP-101076,CAND-423766,Engineering,Engineering Manager,Lead,LinkedIn,North America,Bachelor's,Male,F. Antwi,2024-04-04,11.1,True,66.4,0,False,False,False,Assessment,Rejected at Assessment,,2994.49
APP-100839,CAND-1016849,Engineering,QA Engineer,Senior,Company Website,APAC,Bachelor's,Male,A. Mensah,2025-03-31,10.3,True,78.0,3,True,True,True,Hired,,48.0,494.18
APP-101222,CAND-707846,People & Culture,Recruiter,Mid,LinkedIn,EMEA,Bachelor's,Male,F. Antwi,2025-01-12,1.0,True,69.7,1,True,True,True,Hired,,37.0,1712.78
APP-100924,CAND-380324,Engineering,Senior Software Engineer,Junior,LinkedIn,EMEA,Master's,Female,B. Owusu,2025-03-22,0.4,True,69.7,3,False,False,False,Interview,Rejected at Interview,,4197.49
APP-100122,CAND-436574,Engineering,Engineering Manager,Junior,Company Website,LATAM,High School,Female,F. Antwi,2024-12-13,2.7,True,40.6,0,False,False,False,Screened,Failed Assessment,,150.0
APP-101227,CAND-780974,Sales,Sales Manager,Senior,Job Board,APAC,Bachelor's,Male,A. Mensah,2025-04-11,5.6,False,,0,False,False,False,Applied,Rejected at Screening,,2027.84
APP-101091,CAND-888357,Engineering,Software Engineer,Junior,Job Board,North America,Bachelor's,Male,F. Antwi,2024-02-27,1.9,False,,0,False,False,False,Applied,Rejected at Screening,,849.52
APP-101247,CAND-337570,Engineering,QA Engineer,Junior,Company Website,North America,Bachelor's,Male,D. Boateng,2025-10-26,0.3,True,77.1,1,True,True,True,Hired,,36.0,311.75
APP-101151,CAND-682803,Engineering,Software Engineer,Mid,Employee Referral,APAC,Bachelor's,Female,D. Boateng,2024-07-11,4.6,True,68.5,1,False,False,False,Interview,Rejected at Interview,,1220.6
APP-101163,CAND-978033,Sales,Sales Manager,Mid,Employee Referral,North America,Bachelor's,Male,E. Sarpong,2024-07-06,4.0,True,73.1,2,True,True,True,Hired,,58.0,1068.59
APP-100417,CAND-780406,Marketing,Marketing Specialist,Senior,Job Board,North America,Bachelor's,Female,C. Adjei,2025-05-30,7.1,True,53.9,0,False,False,False,Screened,Failed Assessment,,3058.09
APP-100966,CAND-546610,Engineering,DevOps Engineer,Mid,Company Website,EMEA,Bachelor's,Female,E. Sarpong,2025-07-31,3.7,False,,0,False,False,False,Applied,Rejected at Screening,,1053.76
APP-101242,CAND-713643,Marketing,Marketing Manager,Senior,Job Board,APAC,Diploma,Male,C. Adjei,2025-03-19,7.0,True,42.9,0,False,False,False,Screened,Failed Assessment,,2340.17
APP-101570,CAND-688394,Finance,Financial Analyst,Junior,Company Website,APAC,Bachelor's,Male,A. Mensah,2024-03-21,3.1,True,43.4,0,False,False,False,Screened,Failed Assessment,,526.28
APP-100157,CAND-878449,Engineering,DevOps Engineer,Junior,LinkedIn,North America,Master's,Male,E. Sarpong,2025-03-13,0.0,True,68.8,2,True,True,True,Hired,,50.0,8314.71
APP-101118,CAND-534907,Finance,FP&A Manager,Mid,Company Website,North America,Bachelor's,Male,D. Boateng,2024-09-18,6.9,True,73.2,2,True,False,False,Offer,Offer Declined,,426.03
APP-101279,CAND-631362,Data & Analytics,Data Scientist,Junior,Job Board,LATAM,Diploma,Female,E. Sarpong,,3.0,True,59.2,0,False,False,False,Screened,Failed Assessment,,2892.17
APP-101615,CAND-989991,Finance,Accountant,Mid,Company Website,APAC,Master's,Female,E. Sarpong,2024-02-18,6.0,False,,0,False,False,False,Applied,Rejected at Screening,,471.24
APP-101063,CAND-424115,People & Culture,Recruiter,Senior,LinkedIn,EMEA,Diploma,Female,C. Adjei,2025-04-23,8.5,False,,0,False,False,False,Applied,Rejected at Screening,,3699.41
APP-101154,CAND-426118,Marketing,Marketing Specialist,Mid,Job Board,EMEA,Bachelor's,Male,D. Boateng,2024-12-17,4.7,False,,0,False,False,False,Applied,Rejected at Screening,,2293.4
APP-101760,CAND-692944,Marketing,Marketing Manager,Junior,Job Board,EMEA,Unknown,Male,C. Adjei,2024-03-14,2.0,True,64.7,3,True,True,True,Hired,,45.0,2393.76
APP-100189,CAND-1147376,Engineering,QA Engineer,Senior,Employee Referral,North America,Bachelor's,Female,B. Owusu,2024-08-23,11.4,True,69.0,1,False,False,False,Interview,Rejected at Interview,,1680.4
APP-100589,CAND-561421,Marketing,Marketing Specialist,Senior,Company Website,LATAM,Master's,Male,E. Sarpong,2024-03-08,8.5,False,,0,False,False,False,Applied,Rejected at Screening,,702.24
APP-101426,CAND-359169,Engineering,QA Engineer,Senior,Job Board,North America,Diploma,Male,E. Sarpong,2025-08-11,12.0,True,34.8,0,False,False,False,Screened,Failed Assessment,,2130.97
APP-100760,CAND-1100185,Engineering,QA Engineer,Junior,Company Website,EMEA,PhD,Male,A. Mensah,2025-07-22,2.4,False,,0,False,False,False,Applied,Rejected at Screening,,647.37
APP-101062,CAND-890788,Sales,Sales Manager,Senior,Employee Referral,North America,Bachelor's,Male,C. Adjei,2024-09-29,5.3,False,,0,False,False,False,Applied,Rejected at Screening,,708.56
APP-100242,CAND-237310,Finance,Accountant,Mid,University/Campus,EMEA,Bachelor's,Male,F. Antwi,2025-03-28,2.3,True,57.8,0,False,False,False,Screened,Failed Assessment,,2158.14
APP-100884,CAND-368413,Sales,Account Executive,Junior,Employee Referral,North America,Diploma,Female,D. Boateng,2025-09-20,2.7,True,46.2,0,False,False,False,Screened,Failed Assessment,,1624.29
APP-101377,CAND-1023217,Engineering,Software Engineer,Senior,Recruitment Agency,North America,Master's,Male,E. Sarpong,2025-04-14,11.5,False,,0,False,False,False,Applied,Rejected at Screening,,7252.02
APP-100620,CAND-507791,Customer Success,Support Specialist,Mid,Job Board,Unknown,Diploma,Male,E. Sarpong,2025-03-30,2.3,False,,0,False,False,False,Applied,Rejected at Screening,,1792.3
APP-100650,CAND-796893,Engineering,DevOps Engineer,Junior,Employee Referral,North America,Bachelor's,Male,E. Sarpong,2024-01-13,3.4,False,,0,False,False,False,Applied,Rejected at Screening,,519.09
APP-101558,CAND-365337,Marketing,Marketing Manager,Mid,Company Website,North America,PhD,Male,E. Sarpong,2025-08-23,3.6,False,,0,False,False,False,Applied,Rejected at Screening,,626.84
APP-100503,CAND-600719,Finance,FP&A Manager,Senior,Company Website,Unknown,Bachelor's,Undisclosed,D. Boateng,2024-06-29,7.6,True,59.7,0,False,False,False,Screened,Failed Assessment,,495.89
APP-100922,CAND-590814,Engineering,Engineering Manager,Mid,Recruitment Agency,EMEA,Master's,Male,B. Owusu,2024-09-11,2.7,False,,0,False,False,False,Applied,Rejected at Screening,,7136.85
APP-100159,CAND-541686,Engineering,QA Engineer,Lead,LinkedIn,North America,Diploma,Female,C. Adjei,2024-07-02,12.1,True,55.8,0,False,False,False,Screened,Failed Assessment,,1095.35
APP-101418,CAND-1159625,Marketing,Marketing Specialist,Senior,LinkedIn,EMEA,Bachelor's,Female,B. Owusu,2025-02-25,8.0,True,63.6,2,False,False,False,Interview,Rejected at Interview,,1629.38
APP-100537,CAND-987069,Data & Analytics,Data Scientist,Mid,Employee Referral,APAC,Bachelor's,Male,E. Sarpong,2025-03-17,4.4,True,66.2,3,True,True,True,Hired,,48.0,1110.67
APP-100240,CAND-437971,Engineering,Engineering Manager,Mid,Employee Referral,North America,Bachelor's,Female,E. Sarpong,2024-12-27,4.2,True,81.4,3,True,True,True,Hired,,44.0,1027.29
APP-100013,CAND-861660,People & Culture,HR Business Partner,Senior,Recruitment Agency,EMEA,Bachelor's,Male,E. Sarpong,2024-08-12,10.9,False,,0,False,False,False,Applied,Rejected at Screening,,5745.85
APP-101681,CAND-1086315,Sales,Sales Manager,Mid,LinkedIn,EMEA,Bachelor's,Male,D. Boateng,2025-09-13,8.1,True,63.5,0,False,False,False,Assessment,Rejected at Assessment,,1779.91
APP-100475,CAND-484650,Engineering,Software Engineer,Mid,Company Website,EMEA,Master's,Female,A. Mensah,2024-02-06,7.8,False,,0,False,False,False,Applied,Rejected at Screening,,425.15
APP-101726,CAND-581347,Engineering,QA Engineer,Junior,LinkedIn,EMEA,Bachelor's,Male,E. Sarpong,2025-02-13,1.1,False,,0,False,False,False,Applied,Rejected at Screening,,4617.12
APP-101697,CAND-298198,People & Culture,People Ops Specialist,Junior,LinkedIn,North America,Diploma,Non-binary,D. Boateng,2025-06-23,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,2860.46
APP-100928,CAND-359866,Engineering,QA Engineer,Mid,LinkedIn,LATAM,Bachelor's,Male,D. Boateng,2025-10-22,6.2,False,,0,False,False,False,Applied,Rejected at Screening,,4373.46
APP-101338,CAND-636733,Data & Analytics,Data Analyst,Mid,Company Website,North America,Diploma,Female,E. Sarpong,2025-10-09,5.2,False,,0,False,False,False,Applied,Rejected at Screening,,521.05
APP-101385,CAND-273419,Marketing,Marketing Specialist,Mid,LinkedIn,North America,Bachelor's,Male,D. Boateng,2024-01-12,2.3,True,58.7,0,False,False,False,Screened,Failed Assessment,,3489.7
APP-101614,CAND-857088,Sales,Sales Development Rep,Senior,Recruitment Agency,North America,Bachelor's,Undisclosed,B. Owusu,2025-08-30,11.6,True,52.9,0,False,False,False,Screened,Failed Assessment,,5230.72
APP-101344,CAND-924155,Engineering,Software Engineer,Junior,Job Board,North America,Bachelor's,Male,A. Mensah,2025-08-09,3.5,True,82.1,0,False,False,False,Assessment,Rejected at Assessment,,2436.01
APP-100795,CAND-596507,Engineering,Senior Software Engineer,Mid,Job Board,Unknown,High School,Female,B. Owusu,2024-10-10,6.0,True,55.3,0,False,False,False,Screened,Failed Assessment,,2069.09
APP-101588,CAND-1080206,Engineering,DevOps Engineer,Mid,Job Board,APAC,PhD,Male,C. Adjei,2024-01-20,4.1,False,,0,False,False,False,Applied,Rejected at Screening,,3353.43
APP-100355,CAND-929910,Engineering,Software Engineer,Mid,Recruitment Agency,EMEA,Bachelor's,Female,C. Adjei,2024-01-31,2.9,False,,0,False,False,False,Applied,Rejected at Screening,,8491.59
APP-101058,CAND-536344,Marketing,Content Strategist,Mid,Company Website,EMEA,Bachelor's,Male,E. Sarpong,2024-09-16,7.3,True,56.1,0,False,False,False,Screened,Failed Assessment,,659.1
APP-100334,CAND-517120,Customer Success,Customer Success Manager,Senior,Job Board,North America,Bachelor's,Male,D. Boateng,2025-03-04,8.1,False,,0,False,False,False,Applied,Rejected at Screening,,816.1
APP-100688,CAND-976693,Engineering,QA Engineer,Mid,LinkedIn,APAC,Bachelor's,Female,D. Boateng,2024-02-12,4.3,False,,0,False,False,False,Applied,Rejected at Screening,,4949.87
APP-101400,CAND-1008691,Customer Success,Onboarding Specialist,Mid,Employee Referral,EMEA,Bachelor's,Female,A. Mensah,2024-04-15,5.0,True,56.6,0,False,False,False,Screened,Failed Assessment,,747.92
